"page","level","chinese","english","code"
567,3,"趾(指)骨(足)(手)","phalanges (foot) (hand)","77.49"
567,3,"椎骨","vertebrae","77.49"
567,2,"关节结构(抽吸)","joint structure (aspiration)","80.30"
567,3,"踝","ankle","80.37"
567,3,"脊柱","spine","80.39"
567,3,"肩","shoulder","80.31"
567,3,"髋","hip","80.35"
567,3,"手和手指","hand and finger","80.34"
567,3,"特指部位 NEC","specified site NEC","80.39"
568,3,"腕","wrist","80.33"
568,3,"膝","knee","80.36"
568,3,"肘","elbow","80.32"
568,3,"足和趾","foot and toe","80.38"
568,2,"横膈","diaphragm","34.27"
568,2,"虹膜","iris","12.22"
568,2,"喉","larynx","31.43"
568,3,"闭合性(内镜)","closed (endoscopic)","31.43"
568,3,"开放性","open","31.45"
568,3,"刷洗","brush","31.43"
568,2,"回肠","ileum","45.14"
568,3,"闭合性(内镜)","closed (endoscopic)","45.14"
568,3,"开放性","open","45.15"
568,3,"刷洗","brush","45.14"
568,2,"肌肉","muscle","83.21"
568,3,"眼","ocular","15.01"
568,3,"眼外","extraocular","15.01"
568,2,"脊索(脑膜)","spinal cord (meninges)","03.32"
568,2,"甲状旁腺","parathyroid gland","06.13"
568,2,"甲状腺 NEC","thyroid gland NEC","06.11"
568,3,"闭合性","closed","06.11"
568,3,"经皮的(抽吸)(针吸)","percutaneous (aspiration) (needle)","06.11"
568,3,"开放","open","06.12"
568,2,"腱","tendon","83.21"
568,3,"眼的","ocular","15.01"
568,3,"眼外的","extraocular","15.01"
568,2,"交感神经","sympathetic nerve","05.11"
568,2,"角膜","cornea","11.22"
568,2,"结肠","colon","45.25"
568,3,"闭合性(内镜)","closed (endoscopic)","45.25"
568,3,"开放性","open","45.26"
568,3,"刷洗","brush","45.25"
568,2,"结膜","conjunctiva","10.21"
568,2,"筋膜","fascia","83.21"
568,2,"精囊 NEC","seminal vesicle NEC","60.13"
568,3,"闭合性","closed","60.13"
568,3,"经皮的(针吸)","percutaneous (needle)","60.13"
568,3,"开放性","open","60.14"
568,2,"精索","spermatic cord","63.01"
568,2,"静脉(任何部位)","vein (any site)","38.21"
568,2,"空肠","jejunum","45.14"
568,3,"闭合性(内镜)","closed (endoscopic)","45.14"
